TwitterID,UserName,TweeterHandle,UserID,RetweetCount,FollowerCount,FriendCount,TweetText,TweetLanguage,Location,Time,TweetSourceType,Sentiment,ConfidencePositiveSen,ConfidenceNeutralSen,ConfidenceNegativeSen,TranslatedText,UAEInterest
1521032537832923136,Carib Intelligence,Caribintelligen,486651074,22,13150,8592,"RT @Reuters: South Africa's Aspen COVID-19 vaccine plant risks closure after no orders, executive says https://t.co/K6lUnMfSik https://t.co…",en,Wherever you are,2022-05-02 07:43:11.000,COVID,negative,0.02,0.38,0.61,NULL,0
1521104584575488007,Schoenfelder,SKuemy,57688074,4,975,407,RT @Gesundheit_HH: Studien belegen: Medizinische und FFP2-Masken reduzieren das Corona-Infektionsrisiko erheblich. Daher ist es auch nach d…,de,Greifswald to Hamburg,2022-05-02 12:29:28.000,COVID,neutral,0.03,0.90,0.07,"RT @Gesundheit_HH: Studies show: Medical and FFP2 masks significantly reduce the risk of corona infection. Therefore, it is also after the ...",0
1521138260080316416,TomthunkitsMind,VippusaO,1225793633342935043,0,7511,5937,"Don’t be confused; 
this is not in Ukraine, it is Songjiang District, Shanghai. Armed vehicles are moving in for what? There is no war here, just endless Covid lockdown. So what are they afraid of? #China
https://t.co/y6CEbcUvFP 01",en,USA,2022-05-02 14:43:17.000,COVID,negative,0.01,0.14,0.84,NULL,0
1521149875206955009,ᴾᵀᴰ𝐏𝐫𝐞𝐜𝐢𝐨𝐮𝐬𝐎𝐓⁷∞⟭⟬⟬⟭ᴮᴱ✨♡₂₂.₀₆.₁₀♡,Lomltae_ot7,1293264732758192134,287,235,614,"RT @omermeroz: If you're confused by the light fixtures dropping down after each member's solo during the MMA 2019 Dionysus stage, each lig…",en,I ᗪO ᗷEᒪIEᐯE YOᑌ Gᗩᒪᗩ᙭Y💫,2022-05-02 15:29:26.000,COVID,negative,0.01,0.16,0.83,NULL,0
1521164952140234752,Elina⁷COMEBACK JUNE 10th,eli7_abyss,1416879812866711553,396,325,1087,"RT @omermeroz: If you're confused by the light fixtures dropping down after each member's solo during the MMA 2019 Dionysus stage, each lig…",en,ARMY 2013,2022-05-02 16:29:21.000,COVID,negative,0.01,0.16,0.83,NULL,0
1521198672817524737,Alex,AToggs,174945709,46,526,2314,RT @zerohedge: Fauci Ditches White House Event Over COVID Risk... Then Gets Cozy With Maskless Don Lemon https://t.co/Ts9I77sskh,en,Oregon,2022-05-02 18:43:20.000,COVID,negative,0.01,0.19,0.79,NULL,0
1521225411593531392,bea⁷♡ coll break,beaaaaxmi,1277575047624880134,602,382,410,"RT @omermeroz: If you're confused by the light fixtures dropping down after each member's solo during the MMA 2019 Dionysus stage, each lig…",en,world that only bangtan exists,2022-05-02 20:29:35.000,COVID,negative,0.01,0.16,0.83,NULL,0
1521315940910366720,ᴮᴱSky⁷🐋💜🐙,Sky7KSJ,1291378951936344066,735,232,861,"RT @omermeroz: If you're confused by the light fixtures dropping down after each member's solo during the MMA 2019 Dionysus stage, each lig…",en,,2022-05-03 02:29:19.000,COVID,negative,0.01,0.16,0.83,NULL,0
1521376393187282945,NIKITA SHARMA,NIKITAS38918403,1412267522301198336,0,1,18,"Cases are increasing day by day, it is very risky to conduct offline exams.
What will happen if students got corona positive?
please conduct online exams.

#RgpvStudentsDemandsOnlineExam
#rgpv_online_exam
@ChouhanShivraj @officialrgpv",en,,2022-05-03 06:29:32.000,COVID,negative,0.00,0.02,0.98,NULL,0
1521436803391180801,Carmen Sylla,SyllaCarmen,1105062992213889024,20,1171,2274,RT @Gesundheit_HH: Studien belegen: Medizinische und FFP2-Masken reduzieren das Corona-Infektionsrisiko erheblich. Daher ist es auch nach d…,de,HH Germany,2022-05-03 10:29:35.000,COVID,neutral,0.03,0.90,0.07,"RT @Gesundheit_HH: Studies show: Medical and FFP2 masks significantly reduce the risk of corona infection. Therefore, it is also after the ...",0
1521485622103486475,Amy Zimmer,the_zim,20079575,2,4051,1870,"RT @Chalkbeat: NYC’s COVID risk rises, but mask mandates haven’t to returned to K-12 schools https://t.co/9xLXoAkkC2 https://t.co/IA1su6326Q",en,New York City,2022-05-03 13:43:34.000,COVID,negative,0.02,0.28,0.70,NULL,0
1521515827920621575,Silver_Soldier,SilverSoldier15,1365643373000982529,240,219,1436,"RT @noreward_norisk: Remdesivir has been approved by the FDA in the US for use in children over 28 days old, weighing at least 7 pounds, to…",en,,2022-05-03 15:43:36.000,COVID,neutral,0.02,0.92,0.07,NULL,0
1521681951114989568,connienowak654@gmail.com,connienowak6541,1076295630333640704,1772,283,298,"RT @GeorgeTakei: We cannot remain complacent. Sure, the economy remains uncertain due to global inflation, a lingering covid pandemic, and…",en,,2022-05-04 02:43:43.000,COVID,negative,0.01,0.10,0.90,NULL,0
1521697057764950017,G a change is coming no more status quo🐘🐘🇺🇸💖,honestlylivin,999106779945603072,1893,290,728,"RT @GeorgeTakei: We cannot remain complacent. Sure, the economy remains uncertain due to global inflation, a lingering covid pandemic, and…",en,,2022-05-04 03:43:44.000,COVID,negative,0.01,0.10,0.90,NULL,0
1521738827752251392,WhySoSerious,AnkeBoernig,3727149442,0,135,949,"Corona-WarnApp zeigt wieder Rot - vom Einkaufen. Danke dafür, dass ich dort Dank Wegfall der Maskenpflicht einem deutlich höheren Risiko ausgesetzt war als wenn alle Maske hätten tragen müssen.
#WirWollenMaskenpflicht #DieMaskeBleibtAuf",de,"Dortmund, Deutschland",2022-05-04 06:29:43.000,COVID,positive,0.71,0.11,0.19,"Corona-WarnApp shows red again - from shopping. Thank you for the fact that I was exposed to a significantly higher risk there than if everyone had to wear a mask thanks to the abolition of the mask requirement.
#WirWollenMaskenpflicht #DieMaskeBleibtAuf",0
1521950293684015109,Suzanne Kok,suus020,1479600109805613056,0,11,80,"@MinPres Is allemaal te erg…… tegen een normaal verstand in ….iets experimenteels perse te willen uitrollen en dan vroegbehandeling Corona verbieden. Want 🤷‍♂️ anders mag dat helemaal niet, zie iets noem je met voorbedachte rade grote risico’s nemen met mensenlevens",nl,,2022-05-04 20:30:01.000,COVID,negative,0.01,0.03,0.96,"@MinPres Is all too bad...... against a normal mind .... to want to roll out something experimental and then to ban early treatment Corona. Because ?? ?? otherwise that is not allowed at all, see something you call premeditated taking big risks with human lives",0
1522089726945075201,大和田潔@あきばえきくりakibaekicli,akibaekicli,1204326008033120257,48,1006,716,"RT @qN3FfDeWuZOh6AU: 研究によると、Covid-19ワクチン接種は脳卒中を患うリスクを11,361％増加させます
2022年5月2日
https://t.co/gVdP3EvQgG",ja,東京都千代田区神田佐久間町2-1大原ビル4F,2022-05-05 05:44:04.000,COVID,neutral,0.01,0.54,0.45,"RT @qN3FfDeWuZOh6AU: Study shows Covid-19 vaccination increases risk of suffering stroke by 11,361%
May 2, 2022
https://t.co/gVdP3EvQgG",0
1522135031505993728,Godfrey Bloom,goddersbloom,1903372854,0,35465,276,"11,000 % Increased Risk of Stroke Due to the Covid Injections https://t.co/OSjDEn3FwX",en,"Yorkshire, England",2022-05-05 08:44:06.000,COVID,neutral,0.01,0.80,0.19,NULL,0
1522165239076294656,Cass OFee 🌈🇱🇷🇺🇦📸 She/They,MamaCassOFee,249790833,168,190,1003,"RT @JeromeAdamsMD: Todays IDK who needs to hear this: 

Boosters WILL lower your risk of #longcovid. 

Boosters ⬇️ risk of infection  (vs t…",en,St. Louis Metropolitan,2022-05-05 10:44:08.000,COVID,neutral,0.13,0.59,0.28,NULL,0
1522376674800775168,Elizabeth Dellegrazi,lizdell131,838595377767006210,194,6,225,RT @guardiannews: US restricts use of Johnson &amp; Johnson Covid vaccine over rare blood clot risk https://t.co/jK1iSHqOyq,en,,2022-05-06 00:44:18.000,COVID,negative,0.02,0.46,0.53,NULL,0
1522478907638751232,Being Indian,Sourade32250071,1521146165965729792,0,8,23,"@AmaMiyaan @iam_Naveeeed @SirUndertaker @HarshBisaria @boxervijender Waise ap unlogo main se ho jinko corona ki vaccine bhi unimportant lagi thi, so it explains ki you would choose to take pointless risks to prove your point it seems.",en,,2022-05-06 07:30:32.000,COVID,negative,0.01,0.01,0.98,NULL,0
1522599739015012352,Wijfie mijter,WijfieM,814234492940455936,65,1170,1481,"RT @HansKoppies: @NahasNewman ""If we look at teachers, how many of them are hospitalized, they have a lower risk than other professions. I…",en,,2022-05-06 15:30:40.000,COVID,negative,0.02,0.24,0.74,NULL,0
1522675234314326017,MS,MsBinopt,951174966237696000,195,1139,1495,"RT @f_schaeffler: Wer die Inflation mit unterbrochenen Lieferketten, Ukraine-Krieg und Corona begründet, verwechselt Ursache und Wirkung.",de,Am Fuße eines Berges,2022-05-06 20:30:40.000,COVID,negative,0.00,0.00,0.99,"RT @f_schaeffler: Anyone who justifies inflation with interrupted supply chains, The Ukraine war and Corona is confusing cause and effect.",0
1522784438928568320,ぱんぴぃ,dqa016001,701067977387474945,3151,135,137,"RT @rikomrnk: 軽い軽いと言われていたオミクロンの重症度は実は従来株と変わらず、ワクチンのおかげで重症度が低いように見えていただけという報告。

改めて、ワクチンのベネフィットって本当に見えにくいものなのだな、と思う。

ワクチンのリスクは小さくてもあれだけ騒がれる…",ja,,2022-05-07 03:44:36.000,COVID,negative,0.01,0.14,0.85,"RT @rikomrnk: Omicrons severity, which was said to be light and light, was actually the same as in conventional strains, and the vaccine only seemed to be less severe.

Once again, I think the benefits of vaccines are really hard to see.

Even if the risk of vaccines is small, there is so much noise ...",0
1522829742285942784,新名俊樹,onde4u,253442000,3711,1563,800,"RT @rikomrnk: 軽い軽いと言われていたオミクロンの重症度は実は従来株と変わらず、ワクチンのおかげで重症度が低いように見えていただけという報告。

改めて、ワクチンのベネフィットって本当に見えにくいものなのだな、と思う。

ワクチンのリスクは小さくてもあれだけ騒がれる…",ja,岡山県,2022-05-07 06:44:38.000,COVID,negative,0.01,0.14,0.85,"RT @rikomrnk: Omicrons severity, which was said to be light and light, was actually the same as in conventional strains, and the vaccine only seemed to be less severe.

Once again, I think the benefits of vaccines are really hard to see.

Even if the risk of vaccines is small, there is so much noise ...",0
1522829742864433152,もふぅ,mohuuuu,217786760,3711,199,352,"RT @rikomrnk: 軽い軽いと言われていたオミクロンの重症度は実は従来株と変わらず、ワクチンのおかげで重症度が低いように見えていただけという報告。

改めて、ワクチンのベネフィットって本当に見えにくいものなのだな、と思う。

ワクチンのリスクは小さくてもあれだけ騒がれる…",ja,2階2番目の部屋,2022-05-07 06:44:38.000,COVID,negative,0.01,0.14,0.85,"RT @rikomrnk: Omicrons severity, which was said to be light and light, was actually the same as in conventional strains, and the vaccine only seemed to be less severe.

Once again, I think the benefits of vaccines are really hard to see.

Even if the risk of vaccines is small, there is so much noise ...",0
1522871564190027777,Xin Min,XinMin_guess_XM,824871109702987776,2,162,361,"RT @GerritHuy: #Ukrainekrieg, #Lieferengpässe, Sanktionsunsicherheiten: deutsche #Industrieproduktion im April 2022 minus 4 Prozent YoY. Ge…",de,,2022-05-07 09:30:49.000,COVID,negative,0.01,0.12,0.87,"RT @GerritHuy: #Ukrainekrieg, #Lieferengpässe, sanction uncertainties: German #Industrieproduktion minus 4 percent YoY in April 2022. Ge...",0
1522875053368655874,even darkness must pass,jinsoIs,1036480460338024448,0,56,49,"@bibekum 3/4 of my family hasn't had covid, one tested positive and we isolated him and ventilated the house for 2 weeks. managed to dodge it, it's possible and people need to stop giving in. mask up and avoid risky situations",en,hell aka ontario,2022-05-07 09:44:41.000,COVID,negative,0.25,0.23,0.52,NULL,0
1523041188638560257,LindaB,lbchicago17,890979501676654594,66,2485,4043,"RT @BauerJournalism: NEW: Chicagoans should mask indoors as the city is now considered medium risk for COVID-19, the health department is ""…",en,"Chicago, IL",2022-05-07 20:44:50.000,COVID,negative,0.01,0.24,0.75,NULL,0
1523067884188045312,Initiative #ProtectTheKids 😷❤️👍,_ProtectTheKids,1407699910733008903,0,1214,176,"Weiter mahnte @IBehlert beim Termin mit @martinhabersaat: „Ich habe die Sorge, dass sich dann nach der Wahl nichts an der grundsätzlichen Einstellung des Bildungsministeriums ändert und die Corona-Risiken in den Schulen weiterhin aus Bequemlichkeit einfach übergangen werden.""
3/ https://t.co/cgVaAz1f9O",de,,2022-05-07 22:30:55.000,COVID,negative,0.00,0.01,0.99,"Furthermore, @IBehlert warned at the appointment with @martinhabersaat: I am concerned that after the election nothing will change in the fundamental attitude of the Ministry of Education and the corona risks in the schools will continue to be ignored simply for convenience.
3/ https://t.co/cgVaAz1f9O",0
1523264227506462720,AlexB,Bumbleboooh,1300068231064039425,0,85,59,"@FarceUniversal @EinhornHuhnSchm @ReginaZauchner @VevalingJ Ist nur komisch, daß es zu Blutgruppe B da keine Aussagen gibt. Die ist ja auch eher selten (19%?), ich hab sie und hatte auch noch kein Corona. Aber Gelegenheiten und Hochrisikokontakte hatte ich schon so einige. Und ich renne auch nicht dauernd mit Maske rum. 🤷‍♀️",de,"Hamburg ",2022-05-08 11:31:07.000,COVID,neutral,0.13,0.71,0.16,"@FarceUniversal @EinhornHuhnSchm @ReginaZauchner @VevalingJ Its just funny that there are no statements about blood type B. Its rather rare (19%?), I have it and havent had a corona yet. But Ive had quite a few opportunities and high-risk contacts. And I dont run around with a mask all the time. ?? ??",0
1523868351482580992,Pratik Jadhav,PratikJ14270828,1356983478819065867,45,5,33,"RT @ShivamD53231160: Cases are increasing day by day, it is very risky to conduct offline exams.
What will happen if students got corona po…",en,"Mumbai, India",2022-05-10 03:31:41.000,COVID,negative,0.00,0.02,0.98,NULL,0
1523947346597449728,TimesNow,TymesNow,803567505650384896,2773,14385,11254,"RT @RobertKennedyJr: FDA has put strict limits on the use of Johnson &amp; Johnson’s COVID-19 vaccine, citing the risk of a blood clotting cond…",en,World,2022-05-10 08:45:35.000,COVID,negative,0.01,0.14,0.85,NULL,0
1524053064109285380,PastoralTweets,TweetsPastoral,1522602496983769090,0,102,671,"@PeterHotez I had Covid. Unvaxxed. I had mild symptoms. 

I’m glad I didn’t get vaxxed. The more vaccines you get, the higher the risk of serious outcomes.",en,,2022-05-10 15:45:40.000,COVID,mixed,0.32,0.16,0.52,NULL,0
1524219188314845191,"Chris Morley, PhD",morleycp,140134272,96,1570,2313,"RT @JuliaRaifman: Hearing uncertainty about what to do about outbreaks in schools

Politics changed, but facts haven’t

- COVID is harmful.…",en,Syracuse,2022-05-11 02:45:47.000,COVID,negative,0.01,0.19,0.80,NULL,0
1524427106100387840,G. R.🇪🇺🇺🇦,gunnar_ror,859107610041221125,0,256,1404,"#Corona-Test: Keine Gefahr aufgrund von #Ethylenoxid

Selbst wenn es noch geringe Rückstände gäbe – das Risiko, dass diese über die Schleimhäute in den Organismus übergingen, sieht der Wissenschaftler als ""absolut vernachlässigbar"" an. """"

 https://t.co/AcsX7KZP9C",de,"Bayern ",2022-05-11 16:31:59.000,COVID,negative,0.01,0.06,0.93,"#Corona test: No danger due to #Ethylenoxid

Even if there were still small residues – the risk that these would pass into the organism via the mucous membranes is considered absolutely negligible by the scientist.

https://t.co/AcsX7KZP9C",0
1524442233130340353,Piero 🇬🇧🇬🇷♏ #NoProrogaStatoEmergenza,Piero42395724,1158758131448590336,7,2154,1870,"RT @Ardito98731919: Secondo questi numeri, si è più a rischio di avere un decorso grave del Covid dopo la ""vaccinazione"" del corona che sen…",it,ovunque,2022-05-11 17:32:05.000,COVID,negative,0.00,0.04,0.95,"RT @Ardito98731919: According to these numbers, you are more at risk of having a severe course of Covid after the vaccination of the corona that sen...",0
