TwitterID,UserName,TweeterHandle,UserID,RetweetCount,FollowerCount,FriendCount,TweetText,TweetLanguage,Location,Time,TweetSourceType,Sentiment,ConfidencePositiveSen,ConfidenceNeutralSen,ConfidenceNegativeSen,TranslatedText,UAEInterest
1523403652018311168,Alby,alby911,55806155,0,819,1834,"La cosa buona è che se non ho il Covid , martedì mattina prendo un aereo e me ne vado via un mese così non sono costretto ad assistere ai loro caroselli.",it,"Udine, Friuli-Venezia Giulia",2022-05-08 20:45:08.000,COVID,neutral,0.40,0.54,0.06,"The good thing is that if I dont have Covid, Tuesday morning I take a plane and leave for a month so Im not forced to attend their carousels.",0
1523494271529062401,"LeeCingolaDPN,👩‍⚕️wife,mimi,furmom🇺🇸🇮🇹🇬🇧#3",LeCingola,849669806055989248,49,1036,2392,"RT @farid__jalali: New COVID admits:

- received 2nd booster one month ago 
- healthy otherwise
- several passengers on plane with cough
……",en,Earth USA,2022-05-09 02:45:14.000,COVID,negative,0.03,0.05,0.92,NULL,0
1523554677727858689,Sade,SuckaFreeZone3,1482049575821234177,40,366,994,RT @AnabellWho: @farid__jalali Literally all the Covid patients I’ve seen in the past week or so have been from flying on a plane with peop…,en,,2022-05-09 06:45:16.000,COVID,neutral,0.04,0.56,0.40,NULL,0
1523584887915122688,Dazaster-prone,poguetrooper,38884811,1415,179,726,RT @IpseDixitCicero: If a 737 aircraft crashed every week we would probably stop flying. More than this number are dying every week from Co…,en,,2022-05-09 08:45:18.000,COVID,negative,0.01,0.05,0.94,NULL,0
1523615094160076800,Ed. White,White692742,1429838412761247750,0,134,2093,"@ronaparsons @matthewsyed Falklands aren't on the FT covid tracker, but accordng to The Times: ""when the pandemic arrived the Falklands went full zero Covid: commercial flights were shut down and UK arrivals were subjected to strict quarantine. Because of the Falklands’ size, isolation, well-oiled ...",en,,2022-05-09 10:45:20.000,COVID,negative,0.05,0.20,0.74,NULL,0
1523856735227637760,jim christiansen,mercenarygraphi,109430207,2574,1580,1423,"RT @HaroldsBro: Upset about taking a COVID test before getting on a plane, Republican women? Wait until you have to take a pregnancy test b…",en,"Modesto, CA ",2022-05-10 02:45:32.000,COVID,negative,0.01,0.09,0.90,NULL,0
1524309802297536512,Radio Romania International,RRInternational,29935980,0,7701,375,"Ministerul Sănătăţii anunţă că administrarea dozei a patra de #vaccin anti-COVID produs de Pfizer BioNTech se poate face la cerere, începând din 16 mai, în centrele de vaccinare şi în cabinetele de medicină de familie #România 🇷🇴 (1/2) https://t.co/1uThQarq1f",ro,Romania,2022-05-11 08:45:51.000,COVID,neutral,0.01,0.98,0.01,"The Ministry of Health announces that the administration of the fourth dose of anti-COVID #vaccin produced by Pfizer BioNTech can be done upon request, starting from May 16, in vaccination centers and family medicine offices #România ???? (1/2) https://t.co/1uThQarq1f",0
1524340008500572161,Conz Preti,conz,7141302,132,23936,1216,"RT @BW: Tulum has transformed from sleepy fishing village to vacation hot spot as Mexico experiences a Covid travel boom.

But for local re…",en,"Maine, USA",2022-05-11 10:45:53.000,COVID,neutral,0.25,0.67,0.08,NULL,0
1524385315397373953,St. Joan of Arc,sja_mississauga,3127279926,11,1056,107,"RT @DPCDSBSchools: #DPCDSB families, read our latest Community Information Bulletin regarding updates to federal travel restrictions and th…",en,"Mississauga, Ontario",2022-05-11 13:45:55.000,COVID,neutral,0.08,0.84,0.08,NULL,0
1524744277774852097,DieWahrheitSiegt,WahrheitSiegt,1488428519516475392,4,959,2959,"RT @jens_140081: ES WIRD ZEIT ⏰
""Nachdem die EU-Behörden am Mittwoch die Maskenpflicht im Flieger gekippt haben, spricht sich nun auch Bund…",de,Erde.,2022-05-12 13:32:18.000,COVID,negative,0.01,0.29,0.70,"RT @jens_140081: ITS ABOUT TIME ?
After the EU authorities overturned the mask requirement on the plane on Wednesday, the federal government is now also talking...",0
1524793090791415811,ClocloQuébec,ClocloQuebec4,1249387371080146946,163,399,540,"RT @Planetes360: Pr Perronne : ""Il y a une épidémie de stérilité chez les femmes de 30 ans vaccinées"" contre le covid https://t.co/eibwCu4Q…",fr,,2022-05-12 16:46:16.000,COVID,negative,0.01,0.11,0.87,RT @Planetes360: Pr Perronne: There is an epidemic of infertility in 30-year-old women vaccinated against covid https://t.co/eibwCu4Q...,0
1524853500802367488,Jonathan BUSTIN,Jonathan_Bustin,1489055794310098959,730,0,41,"RT @Planetes360: Pr Perronne : ""Il y a une épidémie de stérilité chez les femmes de 30 ans vaccinées"" contre le covid https://t.co/eibwCu4Q…",fr,,2022-05-12 20:46:19.000,COVID,negative,0.01,0.11,0.87,RT @Planetes360: Pr Perronne: There is an epidemic of infertility in 30-year-old women vaccinated against covid https://t.co/eibwCu4Q...,0
1524865120593412096,平渡淳一 @ワーホリキャリア.com＆グローバルビジネス塾 代表,JHirawatari,318124973,1,5080,1569,"RT @JHirawatari: 【ワーホリ・留学経験者に訪れるコロナ後の大チャンス】

コロナの落ち着きに伴い、ワーホリ・留学経験者には大きなチャンスがやってきます。

このチャンスを逃さないように、海外経験がある方は今からしっかり準備をしておきましょう！

 https:/…",ja,東京,2022-05-12 21:32:30.000,COVID,positive,0.91,0.07,0.01,"RT @JHirawatari: [Great opportunity after corona to visit for those who have studied abroad on a work holiday]

With the calm of corona, there will be great opportunities for those who have studied in work and study abroad.

If you have overseas experience, be prepared now so as not to miss this chance!

https:/...",0
1524868603954315281,Bob Glec,BobGlec,2945978133,0,36,96,@PStasyna @RNAScientist @jonzy0322 @CryptoGardeners @MerryJayne420 @SmellingStonky @pfizer The best thing you can do is to reduce your death risk for COVID is get the vaccine. No other intervention even comes remotely close,en,,2022-05-12 21:46:20.000,COVID,mixed,0.47,0.20,0.33,NULL,0
1524944112839020544,Ordaka 🎏,ordakain,1386383467714392066,0,17,308,"Although, due to covid and the idea of working remotely becoming requested more, unemployment is extremely low (almost 2 jobs per job-searcher currently) and wages are growing at almost 40 year highs. https://t.co/G10C2m8g1c",en,,2022-05-13 02:46:23.000,COVID,negative,0.01,0.03,0.97,NULL,0
1525046345404493830,Bild der Frau,bildderfrau,624611760,0,801,53,"Seine Reise um ein Fußballspiel herum planen - das hat vielen Fans während der Corona-Pandemie gefehlt. Welche Ziele am beliebtesten sind und was die Fußballanhänger am Reiseziel besonders interessiert, hat nun eine neue Umfrage herausgefunden. https://t.co/pdegmVX225",de,"Berlin, Deutschland",2022-05-13 09:32:37.000,COVID,negative,0.01,0.01,0.98,Planning his trip around a football match – thats what many fans missed during the corona pandemic. A new survey has now found out which destinations are the most popular and what football fans are particularly interested in at the destination. https://t.co/pdegmVX225,0
1525261271700062208,CCMBRealty,CCMBRealty,235408843,4561,416,419,RT @Bryce_Almightyy: Bring Covid flight prices back!,en,Loving what I do,2022-05-13 23:46:39.000,COVID,neutral,0.30,0.59,0.11,NULL,0
1525412297967271936,QIBÓÝ$,Qibby_6605,815924724467257344,425,157,253,"RT @TravelJimat: Baru mendarat di Bangkok, Thailand. Aku ringkaskan cara masuk ke Thailand tanpa sebarang masalah.

1. Beli insurance (Cove…",in,,2022-05-14 09:46:47.000,COVID,positive,0.62,0.29,0.09,"RT @TravelJimat: Just landed in Bangkok, Thailand. I summarized how to get into Thailand without any problems.

1. Buy insurance (Cove...",0
1525499392656125954,Roy,R0yM74,38691981,6,1697,395,"RT @blckbxnews: 🚨NU ONLINE! 🌍 🔒

‘Planet Lockdown’ toont hoe de macht de bevolking misleidde: bang gemaakt voor een onzichtbare vijand ston…",nl,Netherlands,2022-05-14 15:32:52.000,COVID,mixed,0.37,0.12,0.52,"RT @blckbxnews: ??NOW ONLINE! ?? ??

Planet Lockdown shows how power misled the population: scared of an invisible enemy ston...",0
1525608632246738944,nicole🏠 | IS SEEING LOUIS,whore4harry4,1336320956621451267,9441,118,141,RT @Bryce_Almightyy: Bring Covid flight prices back!,en,Puerto Rico,2022-05-14 22:46:57.000,COVID,neutral,0.30,0.59,0.11,NULL,0
1525804955986063361,Keflavik Airport,kefairport,105088902,0,6605,155,"@nataliaaaaask https://t.co/GcP9rGGKq0  natalia, do you want the latest update on your flight? Enter your flight number and start receiving real time updates. 2/2",en,Iceland,2022-05-15 11:47:04.000,COVID,neutral,0.04,0.95,0.01,NULL,0
1525850269678202880,Durant3507(澳喜特战旅)🌻,Durant35711,1493204891874910212,84,347,755,"RT @texun007: 新西兰总理阿德恩经检测呈COVID-19阳性，但表示仍计划本月晚些时候前往美国进行访问，并在哈佛大学发表毕业典礼演讲，她已经完全接种了疫苗。
特评：青蒿素、青蒿素！
https://t.co/eAaLwIbiA7",zh,,2022-05-15 14:47:07.000,COVID,neutral,0.12,0.79,0.09,"RT @texun007: New Zealand Prime Minister Ardern tested positive for COVID-19 but said she still plans to travel to the U.S. later this month and give a commencement speech at Harvard University, where she has been fully vaccinated.
Special comments: artemisinin, artemisinin!
https://t.co/eAaLwIbiA7",0
1525876973997805568,Postmelown 🇾🇪 - Solidarität mit Yemen,postmelownn,939821176548884480,29,1589,281,"RT @jreichelt: Die SPD wurde vollkommen zurecht bestraft für den Corona-Clown Lauterbach, die Freiheitsfeindin Faeser und Frequent Travelle…",de,Deutschland,2022-05-15 16:33:14.000,COVID,negative,0.01,0.01,0.99,"RT @jreichelt: The SPD was quite rightly punished for the Corona clown Lauterbach, the freedom enemy Faeser and Frequent Travelle...",0
1525876987675529217,Michael Tietzen,truetikon,2607791711,29,159,506,"RT @jreichelt: Die SPD wurde vollkommen zurecht bestraft für den Corona-Clown Lauterbach, die Freiheitsfeindin Faeser und Frequent Travelle…",de,close to Stuttgart,2022-05-15 16:33:17.000,COVID,negative,0.01,0.01,0.99,"RT @jreichelt: The SPD was quite rightly punished for the Corona clown Lauterbach, the freedom enemy Faeser and Frequent Travelle...",0
1525907197200318464,Legendary Tweets,real_legende,589401723,135,2129,3103,"RT @jreichelt: Die SPD wurde vollkommen zurecht bestraft für den Corona-Clown Lauterbach, die Freiheitsfeindin Faeser und Frequent Travelle…",de,"..da, wo du mich nie erwartest",2022-05-15 18:33:20.000,COVID,negative,0.01,0.01,0.99,"RT @jreichelt: The SPD was quite rightly punished for the Corona clown Lauterbach, the freedom enemy Faeser and Frequent Travelle...",0
1526288238599712768,Turquoise,parat58,4285617327,62,448,256,"RT @Planetes360: Pr Perronne : ""Il y a une épidémie de stérilité chez les femmes de 30 ans vaccinées"" contre le covid https://t.co/ZPEkW3XW…",fr,,2022-05-16 19:47:27.000,COVID,negative,0.01,0.08,0.91,RT @Planetes360: Pr Perronne: There is an epidemic of infertility in 30-year-old women vaccinated against covid https://t.co/ZPEkW3XW...,0
1526439265688764416,Manon ♈️,tatapaillettes1,1366143618898083844,201,337,262,"RT @Planetes360: Pr Perronne : ""Il y a une épidémie de stérilité chez les femmes de 30 ans vaccinées"" contre le covid https://t.co/ZPEkW3XW…",fr,,2022-05-17 05:47:35.000,COVID,negative,0.01,0.08,0.91,RT @Planetes360: Pr Perronne: There is an epidemic of infertility in 30-year-old women vaccinated against covid https://t.co/ZPEkW3XW...,0
1526526382351736834,Brockenhexe,petra_hartwig1,1496943157090660355,1,1104,1425,RT @Freewin74028984: 6 Wochen Schulferien sind mir zu wenig ..können wir nicht Corona Herbst/ Winterferien machen? Ich denke wir alle brauc…,de,"Kassel, Hessen",2022-05-17 11:33:45.000,COVID,negative,0.00,0.01,0.98,RT @Freewin74028984: 6 weeks of school holidays are not enough for me .. cant we make Corona autumn/winter holidays? I think were all brewing...,0
1526590293704835072,SE Wear A 🤬 Mask n Vax 4x Beller 🌊💙✍️🇺🇦🌻,SEBeller,410444393,6,4616,4230,RT @jackilewan: @TheAngryEpi British Airways in the UK cancelled ALL domestic flights today due to Covid.,en,"Washington, DC",2022-05-17 15:47:43.000,COVID,negative,0.00,0.02,0.98,NULL,0
1526801726841311237,Henry Hardiyatno,henry_ogi,59462557,3,343,494,"RT @kompascom: Pelaku perjalanan dalam negeri (PPDN) yang telah mendapatkan vaksinasi dosis kedua dan ketiga (""booster"") tidak wajib tes an…",in,,2022-05-18 05:47:52.000,COVID,neutral,0.02,0.75,0.22,RT @kompascom: Domestic travelers (PPDN) who have received the second and third doses of vaccination (booster) are not required to be tested for the second and third doses (boosters) are not required to be tested.,0
1526934148346167302,Neue Westfälische,nwnews,19902695,0,55893,380,"Senioren ab 70 Jahren sowie unabhängig vom Alter alle Menschen mit Grunderkrankungen und einem Risiko für schwere Covid-Krankheitsverläufe sollten sich ein viertes Mal impfen lassen. Alle anderen sind mit drei Impfungen auch im Urlaub gut geschützt |NW+
https://t.co/Ia3THzGiUb",de,"Bielefeld, Deutschland",2022-05-18 14:34:04.000,COVID,positive,0.96,0.03,0.01,"Seniors over the age of 70 and regardless of age all people with underlying diseases and a risk of severe Covid disease courses should be vaccinated a fourth time. All others are well protected with three vaccinations even on holiday | NW+
https://t.co/Ia3THzGiUb",0
1527039879028285440,Ulli,UlliPotofski,1485873012759052291,276,57,122,"RT @frannylicious79: Aha, nach den Sommerferien sollen die Restriktionen wieder aufgenommen werden! Impfzentren reaktiviert &amp; Corona #Testz…",de,,2022-05-18 21:34:12.000,COVID,negative,0.04,0.46,0.50,"RT @frannylicious79: Aha, after the summer holidays the restrictions should be resumed! Vaccination centers reactivated &amp; Corona #Testz...",0
1527115377943015429,Mamansayur,Mamansayuran,1527115096526180352,2,0,3,RT @detikcom: Kemenhub menerbitkan SE tentang perjalanan dalam negeri. PPDN tak perlu lagi tes Corona dengan syarat sudah divaksin lengkap.…,in,,2022-05-19 02:34:13.000,COVID,neutral,0.02,0.92,0.06,RT @detikcom: The Ministry of Transportation publishes se about domestic travel. PPDN no longer needs a Corona test with the condition that it has been fully vaccinated.,0
1527164199109111809,David Bayne,bayned,79830622,0,1188,1568,@Gibbo4Darlo @Keir_Starmer @JennyChapman Didn't you travel from London to Darlington on the train whilst you had covid?,en,Darlington,2022-05-19 05:48:13.000,COVID,neutral,0.06,0.83,0.11,NULL,0
1527269918307012608,#number1canadafan,number1canadaf1,1141126539213340672,40,361,162,"RT @TrueNorthCentre: The Canadian Airport Council has slammed federal Covid mandates as the cause of ongoing chaos with air travel, saying…",en,,2022-05-19 12:48:18.000,COVID,negative,0.01,0.03,0.97,NULL,0
1527285019504418817,Malcolm Xcellent,J_Nova_Kane,169741804,980,5463,5004,RT @nubianlocz: “BLM insists she [Patrisse Cullors] took the flight in 2021 out of concern for the COVID-19 pandemic and the health risks t…,en,LIFE,2022-05-19 13:48:18.000,COVID,negative,0.00,0.04,0.96,NULL,0
1527436050448236545,Blasco de Propios,EukrynPlvs,1303059157843673097,4,777,1768,"RT @sirbanca: @jimenezlessons4 @CobraJLCH Fabricación del covid
Guerra planeada e inducida
Manipulación del clima
Ongs para la inmigración…",es,,2022-05-19 23:48:27.000,COVID,negative,0.02,0.26,0.71,"RT @sirbanca: @jimenezlessons4 @CobraJLCH Covid Manufacturing
Planned and induced war
Climate manipulation
NGOs for immigration...",0
1527689309108715521,Kidayna,kidayna,29744607,71,472,788,"RT @lovinurbanism: Der Arbeitgeber eines Freundes hat tatsächlich vorgeschlagen, dass die Mitarbeitenden für mehr Homeoffice-Zeiten Urlaubs…",de,,2022-05-20 16:34:49.000,COVID,neutral,0.03,0.74,0.22,RT @lovinurbanism: A friends employer actually suggested that employees take more vacation hours from home.,0
1527855410564280320,Harry Bo,_Harry__Bo_,1604146717,0,5,43,"@NicoTBE @Deanozzo_ Und jetzt stell dir Mal vor, Du suchst dir einen Job bei dem Du von zu Hause arbeiten kannst. 
Kleiner Hinweis, Fachkräfte Mangel und Corona haben so Einiges bewegt, was Remote arbeiten angeht. Ich sag ja nur!",de,"München, Bayern",2022-05-21 03:34:50.000,COVID,negative,0.02,0.01,0.96,"@NicoTBE @Deanozzo_ And now imagine youre looking for a job where you can work from home. 
Small note, shortage of skilled workers and Corona have moved a lot when it comes to working remotely. Im just saying yes!",0
1527885631472275456,Shiv Prakash Dwivedi,SHIVSHAKTIDAS,881969100,0,12,264,"@ArvindKejriwal No, neta no police personnel no any officer wear mask in its office. corona only travels in @OfficialDMRC metro
@CPDelhi @DDMA_Delhi this is a capital of India at least maintain the capital dignity. Stop harassing. @AmitShah @RajatSharmaLive dear media apko keval chatkare lena.",en,"नई दिल्ली, भारत",2022-05-21 05:34:55.000,COVID,neutral,0.06,0.77,0.17,NULL,0
